년월,생태구역,해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,수거량,수거량2,정화면적,일별처리량,시설용량(톤/일)(A),방류BOD(mg/L)평균,"평균
처리효율
(%)",방류COD(mg/L)평균,방류SS(mg/L)평균,방류T-N(mg/L)평균,방류T-P(mg/L)평균,방류대장균군수(개/mL)평균
201702,대한해협,1,13.8198,13.3466,34.4329,34.4134,8.13,8.13,8.21261473,8.295851927,1.421088,0.835296,10.388,12.446,3.864,4.928,68.558,80.346,82.81,97.72,107.94,111.048,7.657,9.331,14.663,11.532,207.424,266.532,2.85,2.9,0.316,0.334,11.5,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,14.643,13.177,34.4071,34.4195,8.1,8.11,8.479691632,8.429386766,1.177008,0.78648,8.596,9.94,5.096,4.746,76.3,67.144,89.992,81.83,135.842,151.984,9.517,7.471,14.291,14.849,257.068,220.136,1.65,2.1,0.228,0.39,7,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,13.3712,13.3493,34.4031,34.4271,8.12,8.12,8.629922389,8.596305316,1.144464,1.014288,8.75,11.256,5.026,5.628,75.166,83.776,88.942,100.66,119.854,153.692,8.153,11.47,13.113,15.376,249.368,299.124,2.75,2.45,0.366,0.23,7.5,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,13.255,13.2066,34.3278,34.3457,8.1,8.13,8.479691632,8.512846041,0.802752,1.177008,11.508,12.068,5.53,5.698,121.982,89.194,139.02,106.96,163.912,315.406,15.252,10.788,15.531,40.238,329.728,281.512,2.75,4.35,0.396,0.392,5.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,1,13.6684,12.7471,34.4015,34.3007,8.19,8.14,8.679999308,8.813299431,1.057792,1.630762667,14.238,15.008,4.074,3.472,118.706,78.12,137.018,96.6,137.06,163.674,12.524,8.866,13.113,15.934,286.72,332.304,3.1,5.95,0.0448,0.222,7,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,2,11.0303,12.2701,33.4741,34.1579,8.06,8.13,8.646614695,8.696456446,1.024736,1.713402667,58.884,30.548,9.87,4.116,256.942,116.872,325.696,151.536,386.82,264.964,26.35,10.23,36.257,20.987,547.12,418.824,14.05,5.85,0.1048,0.1628,2,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,3,10.7369,10.8977,33.0685,33.4922,8.05,8.07,8.095768586,8.262468217,1.685856,1.597706667,77.644,79.534,13.58,7.112,329.252,222.362,420.476,309.008,515.676,448.84,31.155,13.888,35.774,29.884,626.5,601.272,15.2,12.6,0.1596,0.1636,1.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,3,11.0531,11.3889,33.1739,33.6734,8.1,8.1,8.696691615,8.746532011,1.223072,1.597706667,92.666,15.302,10.71,4.83,296.884,163.786,400.26,183.918,414.988,400.736,27.28,11.036,35.42,28.861,579.656,497.532,10.4,8.1,0.0916,0.132,1.8,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,3,10.6213,10.8122,32.9572,33.4175,8.09,8.1,8.479691632,8.396003056,1.537104,1.729930667,72.114,60.284,12.138,5.866,327.852,193.872,412.104,260.022,513.408,456.75,29.636,12.059,34.317,32.209,623.672,524.916,12.4,8.6,0.2052,0.1272,1.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,3,11.2108,11.5071,33.2037,33.8594,8.06,8.11,8.529768551,8.429386766,1.2396,1.614234667,71.092,60.802,10.99,5.278,291.984,170.044,374.066,236.124,487.102,350.868,26.846,12.555,32.55,25.637,569.492,572.292,8.55,8.3,0.0538,0.0758,2,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,3,11.6144,11.3589,32.7858,33.2473,8.06,8.08,8.379537794,8.045474102,1.437936,1.796042667,84.21,91.868,12.208,5.642,329.63,201.488,426.048,298.998,577.724,414.624,26.877,11.16,38.409,31.806,588.252,501.592,11,10.7,0.1612,0.106,1.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,1,12.4211,12.6037,34.1915,34.2651,8.1,8.15,8.496383938,8.462770476,1.15696,1.911738667,18.144,22.568,5.852,3.71,159.096,95.48,183.092,121.758,246.302,217.98,19.034,9.331,22.351,17.205,413.7,386.596,6.7,5.7,0.0458,0.1256,3.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,1,12.5579,12.487,34.2343,34.2494,8.13,8.14,8.563153164,8.596305316,1.234090667,0.600517333,10.052,8.652,6.636,3.332,148.428,115.22,165.116,127.204,228.018,236.852,16.709,10.044,19.437,18.6,393.512,580.86,6.3,6.15,0.0374,0.174,3.5,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,2,11.8461,11.9599,33.6215,33.8925,8.08,8.1,8.529768551,8.596305316,1.123904,1.746458667,34.16,23.842,7.616,3.948,252.49,163.184,294.266,190.974,357.084,327.362,25.389,10.571,28.055,22.506,526.876,555.436,11.05,5,0.278,0.1624,2,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,1,12.4549,12.403,34.2117,34.2187,8.12,8.12,8.529768551,8.679764591,1.201034667,0.732741333,16.94,14.126,4.116,3.248,106.834,122.584,127.89,139.958,250.138,233.156,13.547,9.889,21.359,16.864,290.22,636.16,5.8,6.8,0.0444,0.066,3,0.568558146,225.2728571,377.9857143,30785.36301,43050,0.95,0.991402328,12,1.2,5.4195,0.133,86.5
201702,대한해협,2,11.514,11.8981,33.323,33.818,8.07,8.1,8.546460857,8.512846041,1.041264,1.696874667,38.36,31.738,8.624,3.57,266.84,136.066,313.824,171.374,320.03,249.158,23.033,9.796,38.812,18.724,520.996,469.7,11.9,7.65,0.232,0.0782,2.5,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,12.8915,12.6929,34.3149,34.289,8.17,8.14,8.529768551,8.829991286,0.953114667,0.567461333,4.69,7.518,5.698,3.122,124.25,102.256,134.638,112.896,198.688,190.54,15.252,9.238,17.298,15.934,329.7,575.176,5.75,5.95,0.0312,0.0336,3.5,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,13.8588,12.7057,34.3998,34.2153,8.17,8.11,8.663307002,8.212392652,0.721392,1.128192,14.322,14.56,5.866,3.906,124.404,115.598,144.592,134.064,155.1,185.402,15.314,12.431,20.943,18.879,331.324,343.84,3,8.85,0.0784,0.1616,8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,11.2418,11.2143,33.6251,33.6222,8.06,8.09,8.596537776,8.529537896,0.903530667,1.013717333,35.63,33.012,8.708,3.976,261.1,205.464,305.438,242.452,407.442,383.754,23.436,11.47,31.465,25.947,526.092,740.964,7.05,5.95,0.1918,0.1274,2.3,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,11.469,11.4673,33.5998,33.5846,8.09,8.09,8.429614713,8.529537896,0.787834667,1.245109333,33.11,30.744,9.156,3.738,261.87,159.866,304.136,194.348,361.06,372.064,23.777,9.238,26.536,26.009,524.132,509.572,13.55,7.55,0.216,0.1278,2,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,11.6335,11.7001,33.6908,33.7771,8.06,8.09,8.613230083,8.596305316,1.107376,1.961322667,33.096,25.718,8.26,3.92,260.246,167.496,301.602,197.134,357.042,332.696,22.692,10.23,28.489,24.893,503.356,577.64,7,8.85,0.1326,0.1202,2,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,12.4447,12.2594,34.0478,34.1392,8.08,8.1,8.613230083,8.663072736,1.019226667,0.650101333,25.088,24.43,7.574,3.584,189.784,135.884,222.446,163.898,265.86,250.068,20.057,10.385,21.049,19.065,451.416,632.716,5.25,5.25,0.0372,0.0636,3,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,12.2792,12.2735,34.149,34.1684,8.12,8.12,8.563153164,8.596305316,1.068810667,0.831909333,13.664,16.646,7,3.318,187.74,133.686,208.404,153.65,229.194,250.138,18.321,10.199,19.344,19.158,431.116,645.484,5.4,5.15,0.0376,0.102,4.2,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,12.3042,12.3838,34.177,34.2032,8.11,8.14,8.529768551,8.429386766,1.184506667,0.633573333,23.94,16.254,7.518,3.276,161,131.74,192.458,151.27,246.834,256.564,19.716,10.168,20.243,21.266,421.596,657.02,8.55,7.95,0.0464,0.1096,2,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,13.6228,13.1069,34.4518,34.4089,8.16,8.17,8.76317186,8.57013728,0.770208,1.063104,18.69,13.734,6.412,5.6,71.26,66.64,96.362,85.974,120.834,166.124,9.083,7.719,10.292,16.616,245.812,221.508,4.05,8.2,0.1218,0.966,4.2,0.280485864,225.2728571,377.9857143,269.8547945,1300,3.25,0.970379453,8.45,2.45,7.678,0.4825,58.4
201702,대한해협,1,13.0769,12.9177,34.3835,34.3688,8.18,8.18,8.832309311,8.548763139,0.981744,1.502448,11.55,11.214,6.188,5.586,72.338,69.692,90.076,86.492,153.832,171.934,9.455,8.432,13.516,17.391,227.024,212.66,5.2,5.95,0.1114,0.252,3.5,0.280485864,225.2728571,377.9857143,269.8547945,1300,3.25,0.970379453,8.45,2.45,7.678,0.4825,58.4
201702,대한해협,1,13.6696,13.0749,34.4501,34.4055,8.16,8.17,8.17550353,8.535580275,0.835296,0.802752,12.936,15.47,6.244,5.012,83.678,70.798,102.858,91.28,152.908,159.194,9.238,6.2,14.632,15.965,240.828,180.88,4.6,5.55,0.107,0.326,4,0.280485864,225.2728571,377.9857143,269.8547945,1300,3.25,0.970379453,8.45,2.45,7.678,0.4825,58.4
201702,대한해협,1,12.8666,12.679,34.3767,34.3583,8.16,8.18,9.074290388,9.088492358,0.932928,1.128192,13.146,11.256,5.46,5.656,66.08,66.304,84.686,83.216,158.914,160.636,9.393,9.703,15.531,16.554,229.936,264.656,4.85,4.95,0.234,0.244,3.3,0.280485864,225.2728571,377.9857143,269.8547945,1300,3.25,0.970379453,8.45,2.45,7.678,0.4825,58.4
201702,대한해협,1,13.0511,13.0891,34.1977,34.3824,8.16,8.18,9.005152937,8.639251291,1.454464,0.754778667,34.986,9.282,8.232,6.006,121.436,69.468,164.654,84.756,225.61,178.444,14.57,8.432,28.055,27.28,270.648,205.772,5.65,5.6,0.0928,0.1566,2.7,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,2,13.1031,13.0286,34.0605,34.3403,8.18,8.18,9.333555827,9.088492358,1.190016,1.349786667,27.776,13.202,9.156,6.16,128.436,86.24,165.368,105.602,234.906,223.519,15.283,10.664,30.225,23.839,274.904,237.552,12,24.55,0.406,0.131,2.1,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,11.5121,11.1449,33.9609,33.9978,8.17,8.19,8.43476897,8.0345037,1.15696,1.035754667,11.27,9.716,7.406,7.112,65.73,64.372,84.406,81.2,182.084,189.126,11.036,10.447,18.662,25.885,246.372,229.74,6.55,5.95,0.0784,0.0478,2.7,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.6253,11.706,34.2809,34.205,8.17,8.18,8.797740585,8.756005882,0.842928,0.275466667,7.826,10.318,7.784,7.952,80.71,87.514,96.32,105.784,208.815,226.534,13.33,13.888,17.453,33.232,328.076,334.628,8.1,7.25,0.0284,0.0364,3.5,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,2,12.788,12.8005,34.2911,34.2977,8.19,8.17,8.728603135,8.617844053,1.118394667,1.520576,5.39,7.294,8.582,7.77,90.342,82.208,104.314,97.272,193.088,220.724,12.772,11.253,26.319,34.193,349.86,311.696,6.35,9.5,0.1568,0.1358,1.9,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.6202,12.5,34.2829,34.2587,8.2,8.18,8.607612596,8.635114282,1.878682667,1.07432,4.97,10.822,7.588,6.888,78.246,71.554,90.804,89.264,138.922,208.46,13.733,11.129,17.608,31.186,317.296,291.984,7.272727273,9.2,0.1028,0.1172,2.3,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.9842,13.0085,34.3078,34.3045,8.17,8.18,8.607612596,8.479682225,1.024736,0.556442667,4.424,3.752,6.538,6.44,69.664,70.672,80.626,80.864,165.592,215.717,11.966,12.431,21.607,26.1,286.3,288.26,8.75,5.45,0.0338,0.0416,2.8,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,2,10.3126,10.3277,34.026,34.0321,8.13,8.12,9.09157475,9.118680682,0.710704,0.391162667,37.548,35.714,7.868,8.428,104.006,119.35,149.422,163.492,287.901,284.578,14.88,15.686,24.304,35.09,316.568,342.692,8.4,6.75,0.1828,0.0904,2,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.2776,11.958,34.2623,34.2289,8.19,8.18,8.728603135,8.669654739,0.853946667,1.388352,5.824,10.808,7.462,6.58,76.748,70.84,90.034,88.228,218.955,217.308,13.237,11.501,22.413,28.75,319.116,284.144,4.65,5.8,0.032,0.0374,2.5,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,11.1001,10.4337,34.0386,33.9354,8.24,8.24,9.610105629,10.12035394,1.928266667,1.81808,7.182,8.722,4.914,3.808,61.012,42.98,73.108,55.51,197.288,310.515,7.471,4.991,24.738,29.481,210.196,157.136,5.55,5,1.19,0.121,3.6,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,10.8622,9.4762,34.028,33.8522,8.2,8.18,9.126143475,9.170491367,1.696874667,2.346976,14.406,22.596,6.944,6.692,89.096,95.55,110.446,124.838,218.148,224.14,13.33,14.012,18.259,30.07,326.704,340.676,5.7,6.25,0.0324,0.0278,3,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.02,11.9656,34.2407,34.245,8.18,8.2,8.676750047,8.669654739,1.223072,0.325050667,9.31,13.762,7.252,7,75.194,80.178,91.756,100.94,229.348,303.137,12.555,13.516,16.802,21.824,299.936,317.772,5.8,5.5,0.01826,0.027,3.3,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.7358,12.5611,34.3,34.263,8.17,8.19,8.382915882,7.809883167,0.99168,0.705194667,12.81,20.762,7.966,6.972,81.452,67.06,102.228,94.794,315.882,248.542,12.152,11.315,27.466,23.901,252.616,211.876,5.15,4.75,0.128,0.214,3.5,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,2,13.0998,13.0347,31.6434,34.3449,8.18,8.19,8.158219167,8.50102327,1.173488,1.531594667,9.226,43.876,7.938,9.268,114.772,115.99,131.936,169.134,246.442,315.627,13.981,13.361,27.33,30.69,257.208,283.696,6.8,7.9,0.0884,0.2824,1.3,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,2,13.1101,12.9588,34.3247,34.367,8.16,8.17,7.864385003,7.084186058,0.512368,0.738250667,7.112,5.152,7.112,6.748,60.13,60.088,74.354,71.988,198.623,214.181,9.951,11.532,22.878,20.367,206.696,242.536,5.75,4.95,0.0886,0.0404,3.2,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,12.9179,12.9009,34.2478,34.3602,8.16,8.17,9.074290388,8.846593322,1.619744,1.366314667,10.192,8.022,9.24,7.322,129.486,84.952,148.918,100.296,173.712,223.641,15.345,10.261,18.724,21.266,279.58,242.312,16.85,7.5,0.0318,0.0716,3,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,13.0008,13.0071,34.2799,34.3538,8.17,8.18,8.486622058,7.706212151,1.338768,0.688666667,17.99,15.12,8.274,7.504,117.6,85.694,143.864,108.318,222.964,219.091,14.415,10.199,26.26,32.457,265.692,236.292,6.7,6.95,0.0422,0.29,2.6,0.286886621,148.1,9,182.4173516,966.6666667,2.466666667,0.91207115,6.5,1.9,6.797,0.354333333,46.26666667
201702,대한해협,1,11.662,11.3277,33.9472,33.9613,8.21,8.19,9.005152937,8.876897482,1.564650667,1.669328,15.68,15.932,6.902,8.596,81.62,423.808,104.202,448.336,170.954,496.966,11.501,13.702,17.36,25.761,317.492,407.932,6.7,6.75,0.0884,0.1342,2.5,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,12.2504,12.191,34.1455,34.1596,8.2,8.18,8.866878036,8.756005882,1.307184,1.87128,14.7,15.4,4.452,5.418,70.77,126,89.922,146.818,234.906,196.406,10.571,17.329,14.632,19.22,228.704,400.12,6.65,7.85,0.1282,0.256,2.8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,11.3117,11.2636,33.8406,33.8797,8.21,8.19,9.0224373,8.876897482,1.502448,1.78992,12.166,23.6,5.894,6.51,75.264,82.222,93.324,112.332,145.068,213.892,11.842,11.594,14.694,20.336,232.68,235.62,5.9,6.35,0.1122,0.464,2.7,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,10.8608,10.341,33.6106,33.7566,8.21,8.21,9.316271465,9.222302053,1.597706667,2.016416,18.396,10.78,5.46,5.516,83.132,59.598,106.988,75.894,234.332,168.77,8.463,9.052,25.606,21.359,254.996,296.1,4.95,4.65,0.021,0.258,3.1,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,3,8.3305,8.3445,33.1609,33.1577,8.23,8.21,9.955792882,9.947651653,1.250618667,1.388352,22.638,25.9,15.526,10.318,1056.146,512.05,1094.31,548.268,1253.531,637.65,16.182,18.011,19.871,32.736,541.828,499.884,16.7,15.2,0.428,0.744,0.8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,8.4824,8.3539,33.2598,33.2912,8.25,8.29,10.12863651,9.86130051,1.493029333,1.988869333,72.632,80.682,3.752,3.416,33.096,28.392,109.48,112.49,206.752,230.538,5.704,5.301,19.778,22.94,221.116,194.404,4.55,3.25,0.0566,0.452,1.8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,1,6.8217,6.7576,32.795,32.8075,8.33,8.31,11.18298263,10.86297377,1.988869333,1.443445333,70.084,63.672,1.68,1.54,0.142,1.442,71.806,66.654,213.206,215.2036,3.193,3.627,19.22,15.872,50.708,55.468,6.2,6.6,2.77,4.82,2.4,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,6.9703,6.6642,32.6288,32.7618,8.34,8.33,11.71879787,11.53651268,1.344277333,1.939285333,354.942,123.382,3.43,2.282,15.722,5.908,374.094,131.572,375.704,267.96,3.007,3.348,21.979,20.615,57.848,15.932,6.35,7.95,2.89,5,2.8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,3,6.7532,6.642,32.6539,32.7141,8.35,8.33,11.35582626,11.50197222,1.178997333,2.104565333,452.242,202.426,3.892,2.898,17.668,10.85,473.802,216.174,555.812,280.826,4.774,3.565,26.071,17.577,79.632,34.608,6.35,7.35,3.31,5.1,1.8,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,6.8982,6.7865,32.7183,32.7555,8.38,8.33,11.59780733,11.48470199,1.790533333,1.790533333,90.174,88.704,2.086,2.044,5.824,5.866,98.084,96.614,315.938,276.71,3.348,2.852,34.503,24.211,14.644,16.044,6.25,15.65,5.42,3.8,2.2,0.280485864,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
201702,대한해협,2,5.8269,5.6297,32.1214,32.3102,8.38,8.35,10.97557028,10.60392034,3.079717333,3.459861333,48.174,29.05,2.352,2.128,42.924,27.944,93.45,59.122,342.132,329.728,2.666,4.061,30.659,33.294,271.46,243.964,10.1,9.5,6.288,8.58,2.1,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,1,6.0757,6.2531,32.4245,32.6604,8.38,8.37,11.16569827,11.07021651,1.988869333,2.170677333,14.532,14.854,1.638,1.008,19.068,4.844,35.238,20.706,224.168,307.44,4.743,4.991,22.289,28.21,177.52,132.412,5.7,12.45,4.38,5.9,2.4,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,2,5.8154,6.0878,32.216,32.5805,8.37,8.35,11.70151351,11.27644336,2.319429333,2.947493333,29.512,22.162,1.596,2.212,22.526,19.978,53.634,44.352,254.352,281.918,4.712,4.495,23.405,30.225,218.26,212.716,6.65,10.75,3.9,5.49,2.1,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,1,5.8289,5.9138,31.8163,32.5077,8.37,8.33,10.95828592,10.56937988,2.385541333,2.897909333,67.382,49.756,0.98,1.652,13.622,15.848,81.984,67.256,289.534,308.98,4.464,4.433,21.328,33.79,177.156,198.94,8.9,6.9,3.384,6.192,2.6,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,1,6.0623,6.1999,32.3878,32.6377,8.35,8.34,10.71630484,10.72481194,2.649989333,2.352485333,26.782,27.86,1.638,1.582,49.532,1.89,77.952,31.332,250.012,244.426,4.402,3.906,24.335,10.85,246.708,124.936,5.35,8.3,1.74,5.166,2.6,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,1,6.4025,6.2027,32.4609,32.5926,8.36,8.35,10.94100155,11.07021651,1.757477333,1.443445333,55.034,21.658,1.274,1.05,13.832,2.38,70.14,25.088,198.198,190.064,4.092,4.185,17.174,14.012,285.292,139.804,5.2,4.6,1.398,3.606,3.2,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,2,7.5787,8.2682,32.9057,33.2173,8.28,8.23,10.47432376,9.930381424,1.526085333,1.807061333,58.184,51.128,4.27,2.618,199.094,25.13,261.548,78.876,266.166,178.43,4.309,6.262,14.973,18.259,166.88,276.528,6.9,7.35,2.13,1.206,2.6,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,2,7.5926,8.6186,32.9341,33.3438,8.27,8.24,10.11135215,9.61951731,1.162469333,1.559141333,30.52,45.458,6.608,3.402,306.32,23.744,343.448,72.604,462.358,193.242,4.96,6.262,18.073,21.514,345.072,257.32,5.25,6.65,0.912,1.008,3.3,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,2,5.5972,5.6683,32.0217,32.0457,8.38,8.34,10.95828592,10.60392034,2.980549333,3.658197333,55.496,48.706,2.31,3.108,34.734,41.888,92.54,93.702,364.98,398.692,1.24,4.247,25.637,34.193,250.768,299.404,9.6,10.3,1.584,5.928,2.2,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,1,6.0438,5.5908,31.9332,32.1632,8.38,8.35,10.99285464,10.50029897,2.600405333,3.393749333,53.494,39.004,3.808,3.052,103.166,42.532,160.468,84.588,306.796,388.192,1.333,4.278,23.901,33.821,343.112,297.78,8.5,8.9,4.224,4.98,2.4,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
201702,대한해협,2,5.7218,5.578,32.0072,32.1636,8.36,8.34,10.69902048,9.999462338,2.253317333,2.302901333,60.984,82.432,2.17,3.192,49.42,45.122,112.574,130.746,342.258,329.994,0.589,4.712,31.651,24.676,268.436,303.408,9.3,7.8,4.476,3.54,2.1,0.280485864,58.82,203,536.6575342,2000,0.4,0.997687861,3.5,0.4,2.4,0.013,2
